A79;Chignik Lake;Chignik Lake;AK;USA;5.625.504.722;-1.587.753.614
A85;Kwigillingok;Kwigillingok;AK;USA;5.987.644.778;-1.631.675.583
AAF;Apalachicola Municipal;Apalachicola;FL;USA;2.972.754.583;-8.502.744.778
AAO;Colonel James Jabara;Wichita;KS;USA;3.774.755.556;-9.722.113.889
AAS;Taylor County;Cambellsville;KY;USA;3.735.827.778;-8.530.941.667
AAT;Alturas Municipal;Alturas;CA;USA;41.483;-1.205.653.611
ABE;Lehigh Valley International;Allentown;PA;USA;4.065.236.278;-7.544.040.167
ABI;Abilene Regional;Abilene;TX;USA;3.241.132;-9.968.189.722
ABO;Antonio (Nery) Juarbe Pol;Arecibo;PR;USA;1.845.111.111;-6.667.555.556
ABQ;Albuquerque International;Albuquerque;NM;USA;3.504.022.222;-1.066.091.944
ABR;Aberdeen Regional;Aberdeen;SD;USA;4.544.905.556;-9.842.183.333
ABY;Southwest Georgia Regional;Albany;GA;USA;31.535.515;-8.419.447.333
ACB;Antrim County;Bellaire;MI;USA;4.498.857.611;-85.198.355
ACJ;Souther ;Americus;GA;USA;3.211.079.917;-8.418.884.806
ACK;Nantucket Memorial;Nantucket;MA;USA;4.125.305.194;-7.006.018.139
ACQ;Waseca Municipal;Waseca;MN;USA;4.407.346.389;-9.355.294.361
ACT;Waco Regional;Waco;TX;USA;3.161.128.833;-9.723.051.917
ACV;Arcata;Arcata/Eureka;CA;USA;4.097.811.528;-1.241.086.189
ACY;Atlantic City International;Atlantic City;NJ;USA;3.945.758.333;-7.457.716.667
ACZ;Henderson ;Wallace;NC;USA;3.471.789.028;-7.800.362.444
ADC;Wadena Municipal ;Wadena;MN;USA;4.645.026.972;-9.521.095.472
ADG;Lenawee County;Adrian;MI;USA;4.186.943.667;-8.407.480.528
ADH;Ada Municipal;Ada;OK;USA;3.480.434.056;-966.712.775
ADK;Adak;Adak;AK;USA;5.187.796.389;-1.766.460.306
ADM;Ardmore Municipal;Ardmore;OK;USA;3.430.320.667;-9.701.952.167
ADQ;Kodiak ;Kodiak;AK;USA;5.774.996.778;-1.524.938.553
ADS;Addison;Dallas/Addison;TX;USA;3.296.855.944;-9.683.644.778
ADT;Atwood-Rawlins County City-County;Atwood;KS;USA;3.984.013.889;-1.010.420.278
ADU;Audubon Municipal;Audubon;IA;USA;4.170.137.556;-9.492.054.167
AEG;Double Eagle II;Albuquerque;NM;USA;3.514.515.278;-1.067.951.617
AEL;Albert Lea Municipal;Albert Lea;MN;USA;4.368.151.278;-9.336.723.778
AEX;Alexandria International;Alexandria;LA;USA;3.132.737.167;-9.254.855.611
AFE;Kake;Kake;AK;USA;5.696.048.139;-1.339.082.694
AFJ;Washington County;Washington;PA;USA;4.013.648.833;-8.029.020.083
AFK;Nebraska City Municipal;Nebraska City;NE;USA;4.060.688.889;-9.586.569.444
AFM;Ambler;Ambler;AK;USA;6.710.610.472;-1.578.536.203
AFN;Jaffrey Municipal Silver Ranch;Jaffrey;NH;USA;4.280.513.417;-7.200.302.194
AFO;Afton Municipal;Afton;WY;USA;4.271.124.583;-1.109.421.639
AFW;Fort Worth Alliance;Fort Worth;TX;USA;3.298.763.889;-9.731.880.556
AGC;Allegheny Cty;Pittsburgh;PA;USA;4.035.440.139;-7.993.016.889
AGN;Angoon SPB;Angoon;AK;USA;5.750.355.528;-1.345.850.939
AGO;Magnolia Municipal;Magnolia;AR;USA;3.322.802.111;-9.321.696.861
AGS;Bush ;Augusta;GA;USA;33.369.955;-8.196.449.611
AGZ;Wagner Municipal;Wagner;SD;USA;4.306.332.694;-9.829.618.972
AHH;Amery Municipal;Amery;WI;USA;4.528.114.833;-9.237.539.222
AHN;Athens Municipal;Athens;GA;USA;3.394.859.528;-8.332.634.694
AHP;Port Alexander SPB;Port Alexander;AK;USA;5.624.684.222;-1.346.481.539
AHQ;Wahoo Municipal;Wahoo;NE;USA;4.124.133.333;-9.659.402.778
AIA;Alliance Municipal;Alliance;NE;USA;4.205.325;-1.028.037.222
AID;Anderson Municipal;Anderson;IN;USA;4.010.862.139;-8.561.299.472
AIG;Langlade County;Antigo;WI;USA;4.515.419.444;-8.911.072.222
AIK;Aiken Municipal;Aiken;SC;USA;3.364.955.556;-8.168.447.222
AIO;Atlantic Municipal;Atlantic;IA;USA;4.140.726.722;-9.504.690.639
AIT;Aitkin Municipal;Aitkin;MN;USA;465.484.225;-936.768
AIV;George Downer ;Aliceville;AL;USA;3.310.706.889;-8.819.725.167
AIY;Atlantic City Municipal;Atlantic City;NJ;USA;3.936.002.778;-7.445.608.333
AIZ;Lee C Fine Memorial;Kaiser/Lake Ozark;MO;USA;38.096.035;-925.494.875
AJC;Chignik (Anchorage Bay);Chignik;AK;USA;563.114.625;-1.583.732.369
AJG;Mt Carmel Municipal;Mt Carmel;IL;USA;3.860.654.722;-8.772.669.417
AJO;Corona Municipal;Corona;CA;USA;3.389.765.389;-11.760.244
AJR;Habersham County;Cornelia;GA;USA;3.450.081.944;-8.355.487
AK5;Perryville;Perryville;AK;USA;5.590.806.056;-1.591.585.781
AKA;Atka;Atka;AK;USA;5.222.034.833;-1.742.063.503
AKH;Gastonia Municipal;Gastonia;NC;USA;3.520.265.944;-811.498.675
AKI;Akiak;Akiak;AK;USA;6.090.481.194;-1.612.270.189
AKK;Akhiok;Akhiok;AK;USA;5.693.869.083;-1.541.825.556
AKN;King Salmon;King Salmon;AK;USA;5.867.680.167;-1.566.492.175
AKO;Akron-Washington Co;Akron;CO;USA;4.017.563.333;-1.032.220.278
AKP;Anaktuvuk Pass;Anaktuvuk Pass;AK;USA;681.343.225;-15.174.168
AKR;Akron Fulton Intl.;Akron;OH;USA;410.375;-8.146.693.944
AKW;Klawock;Klawock;AK;USA;5.557.923.333;-1.330.759.972
AL08;Vaiden ;Marion;AL;USA;3.251.235.611;-8.738.555.472
ALB;Albany Cty;Albany;NY;USA;4.274.811.944;-7.380.297.861
ALI;Alice International;Alice;TX;USA;2.774.088.889;-9.802.694.444
ALM;Alamogordo-White Sands Regional;Alamogordo;NM;USA;3.283.994.444;-1.059.905.833
ALN;St. Louis Regional;Alton/St. Louis;IL;USA;3.889.029.083;-9.004.604.306
ALO;Waterloo Municipal;Waterloo;IA;USA;4.255.708.139;-9.240.034.361
ALS;San Luis Valley Regional/Bergman ;Alamosa;CO;USA;3.743.491.667;-1.058.665.556
ALW;Walla Walla Regional;Walla Walla;WA;USA;4.609.456.167;-1.182.880.367
ALX;Thomas C Russell ;Alexander City;AL;USA;3.291.475.167;-8.596.295.611
AMA;Amarillo International;Amarillo;TX;USA;352.193.725;-1.017.059.272
AMG;Bacon County;Alma;GA;USA;3.153.605.556;-8.250.655.556
AMN;Gratiot Community;Alma;MI;USA;433.221.425;-8.468.794.917
AMT;Alexander Salamon;West Union;OH;USA;3.885.148.778;-8.356.627.778
AMW;Ames Municipal;Ames;IA;USA;4.199.206.972;-9.362.180.139
ANB;Anniston Metropolitan;Anniston;AL;USA;3.358.816.667;-8.585.811.111
ANC;Ted Stevens Anchorage International;Anchorage;AK;USA;6.117.432.028;-1.499.961.856
AND;Anderson County;Anderson;SC;USA;3.449.494.444;-8.270.902.778
ANE;Anoka County;Minneapolis;MN;USA;45.145;-9.321.138.889
ANI;Aniak;Aniak;AK;USA;6.158.159.694;-1.595.430.428
ANQ;Steuben County-Tri State;Angola;IN;USA;4.163.969.833;-8.508.349.333
ANV;Anvik;Anvik;AK;USA;6.264.858.333;-1.601.898.889
ANW;Ainsworth Municipal;Ainsworth;NE;USA;4.257.922.222;-9.999.297.222
ANY;Anthony Municipal;Anthony;KS;USA;3.715.852.194;-9.807.964.667
AOC;Arco-Butte County;Arco;ID;USA;4.360.343.056;-1.133.340.972
AOH;Allen County;Lima;OH;USA;4.070.694.444;-8.402.666.667
AOO;Altoona-Blair Cty;Altoona;PA;USA;4.029.637.222;-7.832.002.306
APA;Centennial;Denver;CO;USA;3.957.012.833;-1.048.492.942
APC;Napa County;Napa;CA;USA;3.821.319.444;-1.222.806.944
APF;Naples Municipal;Naples;FL;USA;2.615.247.222;-8.177.544.444
APN;Alpena County Regional ;Alpena;MI;USA;450.780.675;-8.356.028.583
APT;Marion County-Brown ;Jasper;TN;USA;3.506.067.778;-8.558.531.667
APV;Apple Valley;Apple Valley;CA;USA;3.457.528.944;-1.171.861.792
AQC;Klawock SPB;Klawock;AK;USA;555.546.575;-1.331.016.928
AQH;Kwinhagak;Quinhagak;AK;USA;5.975.700.722;-1.618.794.789
AQT;Nuiqsut;Nuiqsut;AK;USA;7.020.995.278;-1.510.055.611
AQW;Harriman And West;North Adams;MA;USA;4.269.591.417;-7.317.038.306
AQY;Girdwood;Girdwood;AK;USA;6.096.609.583;-1.491.257.892
ARA;Acadiana Regional;New Iberia;LA;USA;3.003.775.833;-9.188.389.611
ARB;Ann Arbor Municipal;Ann Arbor;MI;USA;4.222.298.361;-8.374.560.722
ARC;Arctic Village;Arctic Village;AK;USA;6.811.608.083;-1.455.761.114
ARG;Walnut Ridge Regional;Walnut Ridge;AR;USA;3.612.534.667;-9.092.461.944
ARR;Aurora Municipal;Chicago/Aurora;IL;USA;4.177.192.944;-8.847.565.917
ART;Watertown Intl;Watertown;NY;USA;4.399.192.222;-7.602.173.861
ARV;Lakeland;Minocqua-Woodruff;WI;USA;4.592.792.556;-8.973.094.278
ASD;Slidell;Slidell;LA;USA;30.345.055;-8.982.078.833
ASE;Aspen-Pitkin Co/Sardy ;Aspen;CO;USA;3.922.316;-106.868.845
ASG;Springdale Municipal;Springdale;AR;USA;3.617.641.056;-9.411.925.833
ASH;Boire ;Nashua;NH;USA;4.278.176.306;-7.151.477.944
ASJ;Tri-County;Ahoskie;NC;USA;3.629.752.583;-7.717.085.556
ASL;Marshall - Harrison County;Marshall;TX;USA;325.205;-9.430.777.778
ASN;Talladega Municipal;Talladega;AL;USA;3.356.991.111;-8.605.085.833
AST;Astoria Regional;Astoria;OR;USA;4.615.797.222;-1.238.786.944
ASW;Warsaw Municipal;Warsaw;IN;USA;412.747;-8.584.005.556
ASX;John F Kennedy Memorial;Ashland;WI;USA;4.654.852.806;-9.091.896.639
ATA;Hall-Miller Municipal;Atlanta;TX;USA;33.101.805;-9.419.532.694
ATK;Atqasuk;Atqasuk;AK;USA;7.046.727.611;-1.574.357.361
ATL;William B Hartsfield-Atlanta Intl;Atlanta;GA;USA;3.364.044.444;-8.442.694.444
ATS;Artesia Municipal;Artesia;NM;USA;3.285.252.806;-1.044.676.864
ATW;Outagamie County Regional;Appleton;WI;USA;4.425.740.806;-8.851.947.556
ATY;Watertown Municipal;Watertown;SD;USA;4.491.398.056;-9.715.471.944
AUG;Augusta State;Augusta;ME;USA;4.432.064.972;-6.979.731.806
AUH;Aurora Municipal;Aurora;NE;USA;4.089.413.889;-9.799.455.556
AUK;Alakanuk;Alakanuk;AK;USA;6.268.004.417;-1.646.599.253
AUM;Austin Municipal;Austin;MN;USA;4.366.499.083;-92.933.385
AUN;Auburn Municipal;Auburn;CA;USA;3.895.476.944;-1.210.820.806
AUO;Auburn-Opelik;Auburn;AL;USA;3.261.635.417;-8.543.355.944
AUS;Austin-Bergstrom International;Austin;TX;USA;3.019.453.278;-9.766.987.194
AUW;Wausau Municipal;Wausau;WI;USA;4.492.847.222;-8.962.661.111
AVC;Mecklenburg-Brunswick Regional;South Hill;VA;USA;3.668.827.778;-7.805.447.222
AVK;Alva Regional;Alva;OK;USA;3.677.317;-9.866.994.611
AVL;Asheville Regional;Asheville;NC;USA;3.543.619.444;-8.254.180.556
AVO;Avon Park Municipal;Avon Park;FL;USA;27.591.145;-8.152.785.333
AVP;Wilkes-Barre/Scranton Intl;Wilkes-Barre/Scranton;PA;USA;4.133.814.944;-757.242.675
AVQ;Marana Northwest Regional;Marana;AZ;USA;3.240.939.028;-1.112.185.086
AVX;Catalina;Avalon;CA;USA;3.340.494.444;-1.184.158.611
AWG;Washington Municipal;Washington;IA;USA;4.127.610.083;-9.167.344.389
AWI;Wainwright;Wainwright;AK;USA;70.638;-15.999.475
AWM;West Memphis Municipal;West Memphis;AR;USA;3.513.505.861;-9.023.444.639
AWO;Arlington Municipal;Arlington;WA;USA;4.816.074.833;-1.221.590.208
AXA;Algona Municipal;Algona;IA;USA;4.307.791.056;-9.427.199.278
AXN;Chandler ;Alexandria;MN;USA;4.586.629.833;-9.539.466.806
AXS;Altus Municipal;Altus;OK;USA;3.469.878.194;-993.381
AXV;Neil Armstrong;Wapakoneta;OH;USA;4.049.338.889;-8.429.894.444
AXX;Angel Fire;Angel Fire;NM;USA;3.642.240.972;-1.052.892.967
AYS;Waycross-Ware County;Waycross;GA;USA;3.124.905.556;-8.239.530.556
AZC;Colorado City Municipal;Colorado City;AZ;USA;3.695.994.444;-1.130.138.889
AZE;Hazelhurst;Hazelhurst;GA;USA;3.188.465.639;-8.264.738.778
AZO;Kalamazoo County;Kalamazoo;MI;USA;42.234.875;-855.520.575
B01;Granville;Granville;NY;USA;4.342.507.111;-7.326.205.306
B08;Silver Springs;Silver Springs;NV;USA;3.940.324.917;-1.192.518.292
B16;Whitford;Weedsport;NY;USA;4.308.027.611;-7.653.837.556
B19;Biddeford Municipal;Biddeford;ME;USA;4.346.411.111;-7.047.238.889
B21;Sugarloaf Regional;Carrabasset;ME;USA;4.508.616.639;-7.021.617.778
BAF;Barnes Municipal;Westfield;MA;USA;4.215.773.111;-7.271.562.028
BAK;Columbus Municipal;Columbus;IN;USA;3.926.191.861;-8.589.634.556
BAM;Battle Mountain;Battle Mountain;NV;USA;4.059.904.583;-1.168.743.358
BAX;Huron County Memorial;Bad Axe;MI;USA;4.378.091.667;-8.298.566.667
BAZ;New Braunfels Municipal;New Braunfels;TX;USA;297.045;-9.804.222.222
BBB;Benson Municipal;Benson;MN;USA;453.319.325;-95.650.565
BBD;Curtis ;Brady;TX;USA;3.117.816.667;-9.932.463.889
BBP;Marlboro County;Bennettsville;SC;USA;3.462.170.861;-7.973.435.944
BBW;Broken Bow Municipal;Broken Bow;NE;USA;4.143.645.056;-9.964.216.861
BCB;Virginia Tech;Blacksburg;VA;USA;3.720.782.361;-8.040.832.778
BCE;Bryce Canyon;Bryce Canyon;UT;USA;3.770.637.111;-1.121.454.725
BCK;Black River Falls Area;Black River Falls;WI;USA;4.425.073.861;-9.085.528.028
BCT;Boca Raton;Boca Raton;FL;USA;2.637.848.667;-8.010.769.667
BCV;Birchwood;Birchwood;AK;USA;6.141.612.444;-14.950.888
BDE;Baudette International;Baudette;MN;USA;4.872.741.667;-9.461.030.556
BDG;Blanding Muni;Blanding;UT;USA;3.758.303.472;-1.094.832.889
BDL;Bradley International;Windsor Locks;CT;USA;4.193.887.417;-7.268.322.833
BDQ;Morrilton Municipal;Morrilton;AR;USA;3.513.619.528;-9.271.349.722
BDR;Igor I Sikorsky Memorial;Bridgeport;CT;USA;4.116.348.417;-7.312.617.861
BDX;Broadus;Broadus;MT;USA;45.433.325;-1.054.172.133
BED;Laurence G Hanscom ;Bedford;MA;USA;4.246.995.306;-7.128.903
BEH;Southwest Michigan Regional;Benton Harbor;MI;USA;4.212.858.333;-864.285
BET;Bethel;Bethel;AK;USA;6.077.977.639;-1.618.379.975
BFD;Bradford Reg;Bradford;PA;USA;4.180.306.778;-7.864.012.083
BFF;Scotts Bluff County;Scottsbluff;NE;USA;4.187.402.778;-1.035.956.389
BFI;Boeing Field/King County Intl;Seattle;WA;USA;4.752.998.917;-1.223.019.561
BFK;Buffalo Municipal;Buffalo;OK;USA;3.686.330.139;-9.961.873.056
BFL;Meadows ;Bakersfield;CA;USA;3.543.359.806;-1.190.567.681
BFM;Mobile Downtown;Mobile;AL;USA;3.062.646.944;-8.806.799.861
BFR;Virgil I Grissom Municipal;Bedford;IN;USA;3.884.003.306;-8.644.536.361
BFW;Silver Bay Municipal;Silver Bay;MN;USA;4.724.902.778;-9.141.558.333
BGD;Hutchinson County;Borger;TX;USA;3.570.004.194;-1.013.940.536
BGE;Decatur County Industrial Airpark;Bainbridge;GA;USA;3.097.152.778;-8.463.744.444
BGF;Winchester Municipal;Winchester;TN;USA;3.517.753.417;-8.606.616.722
BGM;Binghamton Regional;Binghamton;NY;USA;4.220.848.278;-7.597.961.361
BGQ;Big Lake Strip Nr 2;Big Lake;AK;USA;6.153.556.806;-1.498.138.975
BGR;Bangor International;Bangor;ME;USA;4.480.744.444;-6.882.813.889
BHB;Hancock Co-Bar Harbor;Bar Harbor;ME;USA;4.444.969.444;-683.615
BHC;Baxley Municipal;Baxley;GA;USA;3.171.383.333;-8.239.377.778
BHK;Baker Muni;Baker City;MT;USA;4.634.763.639;-1.042.594.475
BHM;Birmingham International;Birmingham;AL;USA;3.356.294.306;-8.675.354.972
BID;Block Island State;Block Island;RI;USA;4.116.811.889;-7.157.784.167
BIE;Beatrice Municipal;Beatrice;NE;USA;4.030.127.778;-9.675.411.111
BIG;Allen AAF;Delta Junction;AK;USA;6.399.454.722;-1.457.216.417
BIH;Bishop;Bishop;CA;USA;3.737.309.556;-1.183.636.089
BIL;Billings Logan Intl;Billings;MT;USA;458.076.625;-1.085.428.611
BIS;Bismarck Municipal;Bismarck;ND;USA;4.677.411.111;-1.007.467.222
BIV;Tulip City;Holland;MI;USA;4.274.316.667;-8.610.502.778
BJC;Jeffco;Denver;CO;USA;3.990.878.667;-1.051.172.158
BJI;Bemidji-Beltrami County;Bemidji;MN;USA;4.750.942.417;-9.493.372.333
BJJ;Wayne County;Wooster;OH;USA;4.087.480.556;-8.188.825
BKD;Breckenridge Stephens County;Breckenridge;TX;USA;3.271.904.694;-9.889.099.972
BKE;Baker City Municipal;Baker City;OR;USA;4.483.733.333;-1.178.090.833
BKL;Burke Lakefront;Cleveland;OH;USA;415.175;-8.168.333.333
BKV;Hernando County;Brooksville;FL;USA;2.847.359.722;-8.245.542.139
BKW;Raleigh Cty Memorial;Beckley;WV;USA;3.778.732.833;-8.112.416.417
BKX;Brookings Municipal;Brookings;SD;USA;4.430.483.333;-9.681.694.444
BLF;Mercer Cty;Bluefield;WV;USA;3.729.579.944;-8.120.769.056
BLH;Blythe;Blythe;CA;USA;3.361.916.278;-1.147.168.764
BLI;Bellingham Intl;Bellingham;WA;USA;4.879.275;-1.225.375.278
BLM;Allaire Arpt;Belmar/Farmingdale;NJ;USA;4.018.691.806;-7.412.488.694
BLV;Scott AFB/MidAmerica ;Belleville/St. Louis;IL;USA;3.854.517.861;-8.983.518.444
BMC;Brigham City;Brigham City;UT;USA;4.155.239.139;-1.120.622.625
BMG;Monroe County;Bloomington;IN;USA;3.914.602.139;-8.661.668.278
BMI;Central Illinois Regional;Bloomington;IL;USA;4.047.798.556;-8.891.595.278
BML;Berlin Municipal;Berlin;NH;USA;4.457.537.278;-7.117.593.167
BMQ;Burnet Muni-Kate Craddock ;Burnet;TX;USA;3.073.894.444;-9.823.858.333
BMT;Beaumont Municipal;Beaumont;TX;USA;3.007.044.111;-9.421.553.806
BNA;Nashville International;Nashville;TN;USA;3.612.447.667;-8.667.818.222
BNF;Baranof Warm Springs SPB;Baranof Warm Springs;AK;USA;5.708.882.583;-1.348.331.414
BNG;Banning Municipal;Banning;CA;USA;3.392.307.111;-1.168.505.756
BNL;Barnwell County;Barnwell;SC;USA;3.325.777.778;-8.138.833.333
BNO;Burns Muni;Burns;OR;USA;4.359.212.778;-1.189.549.789
BNW;Boone Municipal;Boone;IA;USA;4.204.956.944;-9.384.757.222
BOI;Boise Air Terminal;Boise;ID;USA;4.356.444.444;-1.162.227.778
BOK;Brookings;Brookings;OR;USA;4.207.455.556;-1.242.900.939
BOS;Gen Edw L Logan Intl;Boston;MA;USA;423.643.475;-7.100.517.917
BOW;Bartow Municipal;Bartow;FL;USA;279.433.575;-8.178.344.167
BPI;Big Piney-Marbleton;Big Piney;WY;USA;4.258.506.972;-1.101.111.531
BPK;Baxter County Regional;Mountain Home;AR;USA;3.636.894.194;-9.247.052.806
BPT;Southeast Texas Regional;Beaumont/Port Arthur;TX;USA;2.995.083.333;-9.402.069.444
BQK;Glynco Jetport;Brunswick;GA;USA;3.125.902.778;-8.146.630.556
BQN;Rafael Hernandez;Aguadilla;PR;USA;1.849.486.111;-6.712.944.444
BRD;Brainerd-Crow Wing County Regional;Brainerd;MN;USA;4.639.785.806;-941.372.275
BRL;Burlington Municipal;Burlington;IA;USA;40.783.225;-9.112.550.556
BRO;Brownsville/S.Padre Island International;Brownsville;TX;USA;2.590.683.333;-9.742.586.111
BRW;Wiley Post Will Rogers Memorial;Barrow;AK;USA;712.854.475;-1.567.660.019
BRY;Samuels ;Bardstown;KY;USA;3.781.432.167;-8.549.963.806
BST;Belfast Municipal;Belfast;ME;USA;4.440.966.667;-6.901.225
BTI;Barter Island ;Kaktovik;AK;USA;7.013.390.278;-1.435.770.444
BTL;W K Kellogg Regional;Battle Creek;MI;USA;4.230.727.806;-8.525.147.972
BTM;Bert Mooney;Butte;MT;USA;4.595.479.528;-11.249.746
BTN;Britton Municipal;Britton;SD;USA;4.581.522.222;-9.774.313.889
BTP;Butler Cty;Butler;PA;USA;4.077.692.611;-7.994.972.417
BTR;Baton Rouge Metropolitan, Ryan ;Baton Rouge;LA;USA;3.053.316.083;-9.114.963.444
BTT;Bettles;Bettles;AK;USA;6.691.528.667;-1.515.280.556
BTV;Burlington International;Burlington;VT;USA;4.447.300.361;-731.503.125
BTY;Beatty;Beatty;NV;USA;3.686.105.722;-1.167.870.036
BUB;Cram ;Burwell;NE;USA;4.177.669.444;-9.914.975
BUF;Buffalo Niagara Intl;Buffalo;NY;USA;4.294.052.472;-7.873.216.667
BUM;Butler Memorial;Butler;MO;USA;3.828.977.028;-9.434.012.694
BUR;Burbank-Glendale-Pasadena;Burbank;CA;USA;3.420.061.917;-1.183.584.969
BUY;Burlington Municipal;Burlington;NC;USA;3.604.854.333;-7.947.488.694
BVI;Beaver County;Beaver Falls;PA;USA;4.077.248.083;-8.039.142.556
BVK;Buckland;Buckland;AK;USA;6.598.228.611;-1.611.519.778
BVN;Albion Municipal;Albion;NE;USA;4.172.857.778;-9.805.575.972
BVO;Bartlesville Municipal;Bartlesville;OK;USA;3.676.247.611;-9.601.115.167
BVS;Skagit Regional/Bay View;Burlington/Mount Vernon;WA;USA;4.847.088.889;-1.224.208.611
BVX;Batesville Regional;Batesville;AR;USA;35.726.105;-9.164.736.083
BVY;Beverly Municipal;Beverly;MA;USA;4.258.417.111;-7.091.651.833
BWC;Brawley Municipal;Brawley;CA;USA;329.931;-1.155.169.325
BWD;Brownwood Municipal;Brownwood;TX;USA;3.179.362.222;-9.895.649.528
BWG;Bowling Green-Warren County ;Bowling Green;KY;USA;3.696.451.667;-8.641.967.917
BWI;Baltimore-Washington International;Baltimore;MD;USA;3.917.540.167;-7.666.819.833
BWP;Harry Stern;Wahpeton;ND;USA;4.624.640.083;-966.056.825
BXA;George R Carr Memorial;Bogalusa;LA;USA;3.081.368.639;-8.986.496.444
BXG;Burke County;Waynesboro;GA;USA;3.304.093.056;-8.200.397.917
BXK;Buckeye Municipal;Buckeye;AZ;USA;3.342.088.556;-1.126.863
BYA;Boundary;Boundary;AK;USA;6.407.830.278;-141.113.375
BYG;Johnson County;Buffalo;WY;USA;4.438.108.528;-1.067.217.897
BYI;Burley Municipal;Burley;ID;USA;4.254.260.361;-1.137.715.442
BZN;Gallatin ;Bozeman;MT;USA;4.577.690.139;-1.111.530.072
C00;Mercer County;Aledo;IL;USA;41.248.645;-9.073.708.361
C05;Chenega Bay;Chenega;AK;USA;6.007.730.556;-1.479.918.889
C09;Morris Municipal;Morris;IL;USA;4.142.541.667;-8.841.869.444
C15;Pekin Municipal;Pekin;IL;USA;4.048.820.611;-8.967.591.083
C17;Marion;Marion;IA;USA;4.203.111.083;-9.152.934.222
C18;Frankfort;Chicago/Frankfort;IL;USA;414.775;-8.784.047.222
C25;Waverly Municipal;Waverly;IA;USA;427.419.525;-9.250.793.528
C29;Morey;Middleton;WI;USA;4.311.424.444;-8.953.073.222
C34;Gibson City Municipal;Gibson City;IL;USA;4.048.578.389;-882.672.725
C35;Reedsburg Municipal;Reedsburg;WI;USA;4.352.589.944;-8.998.322.194
C47;Portage Municipal;Portage;WI;USA;435.600.925;-8.948.309.278
C52;Burlington Municipal;Burlington;WI;USA;4.269.056.389;-8.830.464
C56;Sanger;Chicago/Monee;IL;USA;4.137.756.167;-8.768.137.528
C62;Kendallville Municipal;Kendallville;IN;USA;4.147.271.639;-8.526.080.833
C65;Plymouth Municipal;Plymouth;IN;USA;4.136.513.333;-8.630.050.417
C66;Monmouth Municipal;Monmouth;IL;USA;4.092.970.444;-9.063.110.722
C71;Crosby Municipal;Crosby;MS;USA;3.129.600.472;-9.105.288.167
C73;Dixon Muni-Charles R Walgreen ;Dixon;IL;USA;4.183.369.889;-8.944.621.333
C75;Marshall County;Lacon;IL;USA;4.101.928.583;-8.938.642.222
C77;Poplar Grove ;Poplar Grove;IL;USA;4.232.268.639;-8.883.651.833
C80;New Coalinga Municipal;Coalinga;CA;USA;3.616.313.889;-1.202.938.139
C81;Campbell;Chicago/Round Lake Park;IL;USA;4.232.461.111;-8.807.408.806
C83;Byron;Byron;CA;USA;378.284.525;-1.216.258.219
C91;Dowagiac Municipal ;Dowagiac;MI;USA;4.199.293.417;-861.280.125
CAD;Wexford County;Cadillac;MI;USA;4.427.531.333;-8.541.892.694
CAE;Columbia Metropolitan;Columbia;SC;USA;3.393.884;-8.111.953.944
CAG;Craig-Moffat;Craig;CO;USA;4.049.522.139;-1.075.216.467
CAK;Akron-Canton Regional;Akron;OH;USA;4.091.631.194;-8.144.246.556
CAO;Clayton Municipal Airpark;Clayton;NM;USA;3.644.585.972;-1.031.546.583
CAR;Caribou Municipal;Caribou;ME;USA;468.715;-6.801.791.667
CAV;Clarion Municipal;Clarion;IA;USA;4.274.194.389;-9.375.890.944
CBE;Cumberland Regional;Cumberland;MD;USA;3.961.541.667;-7.876.086.361
CBF;Council Bluffs Municipal;Council Bluffs;IA;USA;4.125.947.222;-9.575.997.222
CBG;Cambridge Municipal;Cambridge;MN;USA;4.555.854.639;-9.326.464.361
CBK;Shaltz ;Colby;KS;USA;3.942.753.083;-1.010.465.719
CCB;Cable;Upland;CA;USA;3.411.154.056;-1.176.875.897
CCO;Newnan-Coweta County;Newnan;GA;USA;3.331.208.333;-8.477.027.778
CCR;Buchanan ;Concord;CA;USA;3.798.965.639;-1.220.568.972
CCY;Charles City Municipal;Charles City;IA;USA;4.307.260.861;-9.261.077.833
CDB;Cold Bay;Cold Bay;AK;USA;5.520.559.972;-1.627.242.628
CDC;Cedar City Muni;Cedar City;UT;USA;3.770.097.028;-113.098.575
CDH;Harrell ;Camden;AR;USA;3.362.279.917;-9.276.339.528
CDI;Cambridge Municipal;Cambridge;OH;USA;3.997.504.417;-8.157.759.528
CDK;George T Lewis;Cedar Key;FL;USA;29.137.745;-8.304.984.361
CDN;Woodward ;Camden;SC;USA;3.428.358.333;-8.056.486.111
CDR;Chadron Municipal;Chadron;NE;USA;4.283.755.556;-1.030.954.167
CDV;Merle K (Mudhole) Smith;Cordova;AK;USA;6.049.183.389;-1.454.776.503
CDW;Essex Cty Arpt;Caldwell;NJ;USA;4.087.522.278;-7.428.135.667
CEC;Jack McNamara ;Crescent City;CA;USA;4.178.015.722;-1.242.365.333
CEF;Westover AFB;Chicopee;MA;USA;4.219.826.389;-7.253.425.833
CEK;Crete Municipal;Crete;NE;USA;4.061.791.667;-9.692.488.889
CEM;Central;Central;AK;USA;6.557.380.667;-1.447.832.908
CEU;Oconee County Regional;Clemson;SC;USA;3.467.205.556;-8.288.644.444
CEV;Mettel ;Connersville;IN;USA;3.969.803.139;-8.513.124.528
